"V1","V2","V3","V4","V5","V6","V7","V8","V9"
3.91156002232335e-05,0.000294965119946521,0.51587224483189,9.03678764080561e-05,0.00287034892244267,0.475290449057645,0.000751131131493072,0.00479106686898767,3.10590964336173e-07
1.12242354099607e-07,0.000573738556117115,0.644240682546734,1.13949395449982e-06,0.315307023677037,0.00824716347313638,0.0303309880185801,0.00127334952383871,2.58024682474565e-05
8.20939920195451e-06,7.64507425903173e-05,0.799908674624638,8.32102049874658e-05,0.0174440626389823,0.000285719967767651,0.172798218363883,0.00616248521574145,0.003232968842208
0.97200540852528,0.00821666320556998,5.48834241708235e-05,0.019508397685913,1.25172972645594e-08,7.47056294847207e-05,9.88995571473569e-08,8.62609884658602e-05,5.35691242624561e-05
0.132458751741808,0.074710300180218,0.0887877677152651,0.0363595105924271,0.109172457763209,0.116050289682204,0.168722500468565,0.0955005248224687,0.178237897033835
0.924408709283494,0.0272396314933199,2.89146905681789e-06,0.0476789552372918,5.03395676198393e-09,5.63397148453538e-05,9.70302619884666e-10,0.000557685129690545,5.5781668041954e-05
0.728554193629463,0.253603736614352,2.58192990212831e-06,0.0147296487991928,1.0628157597407e-07,1.65728922573419e-05,7.35683349704283e-08,0.000559924061476822,0.00253316222344443
0.000153956630758527,7.90321879866586e-05,0.0645043016566989,0.00058685529547597,0.000229273438143291,0.872026140407847,7.90751020650176e-08,0.0624203331566796,2.81513074055158e-08
0.00131588263437172,0.000162002133852118,0.00306908677620213,0.000304137089741417,0.000217471311720869,0.881961493054192,7.83423051894536e-07,0.112969119899628,2.36772400199412e-08
5.98086356130625e-05,0.00187054418837299,0.0899640969888996,1.31719680465541e-05,0.805652406046044,0.0271218331013039,0.0238293908077634,0.0512955808300616,0.000193167433894806
0.924408709283494,0.0272396314933199,2.89146905681789e-06,0.0476789552372918,5.03395676198393e-09,5.63397148453538e-05,9.70302619884666e-10,0.000557685129690545,5.5781668041954e-05
3.52660542856819e-06,0.00193356883174904,0.365372940183466,0.000387261057196049,0.00293315752310258,0.62737663840131,1.00959176581029e-05,0.00198255904935802,2.52430730840658e-07
3.88384497014967e-10,1.84684496960882e-05,0.024065502481174,5.77225846412933e-09,0.555783809234596,4.95158938564368e-05,0.419923735966737,0.000124014183386122,3.49476299120357e-05
0.0423953339186348,0.0166457467533368,0.00121955009654084,0.408980830262494,6.8448455992658e-05,0.000112094301348152,0.000382459741482081,4.71053997535678e-05,0.530148431070418
0.000927235608447416,0.000162124679993037,0.0711475287117878,0.000357186841657745,0.000470430270461267,0.840488559908261,4.18303454651556e-06,0.0864426821583236,6.87865220722543e-08
1.16286789174504e-07,3.21476145115312e-05,0.935160082921632,8.59765793032794e-06,0.00606991480212319,0.0518964516163059,0.000216963844044824,0.00661540398014159,3.21276521618576e-07
2.30555259684315e-06,0.00030113465685752,0.605818672121153,1.32557192848979e-05,0.193298220529602,0.052043484620828,0.143886681682825,0.0046271640798035,9.08103704979297e-06
0.000702009537439409,0.0131593371436823,0.00039872806588284,0.000320551148685534,0.000105132212640784,1.77724815270842e-06,0.00701443295411089,4.42936180383308e-06,0.978293602327602
7.65657332011004e-05,0.000330171660600306,0.0647737260337242,0.0012940446209863,0.00552561925177492,0.906235698625464,9.74388604245166e-06,0.0217531636637794,1.26652442775611e-06
1.33168815832723e-07,0.00272511531514386,0.226551477266606,2.25848806662257e-06,0.716182868274941,0.00669116903417362,0.0469518972938973,0.00069862195368422,0.000196459204671406
3.66270194576347e-10,0.000201463358922552,0.0032626461797183,1.58584243612668e-07,0.984839406155038,0.000402620463514162,0.00218258321153385,0.00899767870213158,0.000113442978627245
0.68061701707358,0.0131091848776589,1.37219823489344e-05,0.305174501377799,2.38557181398227e-08,0.000338005235336943,3.0236780871283e-09,0.000656947511828742,9.05950620507088e-05
0.700515015490968,0.156158661358968,1.71033868881716e-05,0.129078755940881,1.36986513289482e-06,9.7817348827924e-05,6.22292452896935e-07,0.000770648049969763,0.0133600062659099
0.00122812781743152,0.000175552115890427,0.00229230810404329,0.000632697058464687,0.00017801585125385,0.583659390916717,1.32877056372034e-07,0.411833737262388,3.79967545137729e-08
0.830923275549339,0.00681772004149838,0.00012958307602689,0.16159981040116,4.54228035517906e-08,0.000229656457269741,8.72045653377555e-08,0.000123404876880291,0.000176416970456924
0.88195477627127,0.0141223559831125,1.49145432430983e-05,0.102468652457887,1.78224566384827e-08,0.00015064859932891,5.88058592417598e-09,0.00121924823003242,6.93802120829757e-05
0.000580348865449005,0.000312957869583284,0.000747550334440368,0.00207169730342636,0.000370729477362607,0.835863044352141,1.22079547694609e-08,0.160053562237241,9.73524015435099e-08
0.00160260003402488,0.00115853877460847,0.849269206894987,0.0411865855200155,0.000219030337576738,0.103166243080467,8.11992725212553e-05,0.00314350914999996,0.000173086935798673
7.09111896492792e-07,0.000150595903434208,0.0181658832062364,1.94444112256257e-06,0.715503106086694,0.00690434302433535,0.249166030883595,0.0100003077348208,0.000107079607864885
0.0518159486968268,0.0409378978202655,0.0105991044587817,0.304370556359461,7.52356192418566e-05,0.000462348308355111,0.000889070100151562,4.20815164798335e-05,0.590807757120436
2.97415267233177e-05,0.000308010190132878,0.238586890913851,0.000467608770214308,0.016534953528234,0.738625029893492,0.00186504428531323,0.00358211299739573,6.07894643983328e-07
0.139804302309586,0.0369611304559638,0.0140363331528493,0.115728941445542,1.54029820106e-05,0.26233155565514,3.93208767728899e-07,0.431106104067979,1.58367221628476e-05
0.0108494111757977,0.000383971395049935,0.920290018059388,0.00867130274483547,0.000565664398261689,0.023608889153164,0.025929092790993,0.00950532976309961,0.000196320519410666
1.26694132145531e-05,2.83072401013075e-05,0.985519645277198,0.000919645212299821,0.000249047881506461,0.00606766926229332,0.000313855456368172,0.0068051157383018,8.40445187156984e-05
0.00357364070681457,0.000640194823789989,0.0525262093231871,0.000391176585763168,0.000462729778786895,0.83021978736083,1.22012501279685e-06,0.112184927706377,1.13589438744449e-07
0.000705532349324582,0.000415987777971671,0.574606742594691,0.000109365785786282,0.0109398011720975,0.384400827417954,0.013268863453941,0.015551017746887,1.86170134741008e-06
0.000799306843947814,0.0748906266560344,0.00266455680057545,2.6728613026545e-05,0.581444794098982,0.0878823929283506,0.0103456756422677,0.241585923047635,0.000359995369180865
0.42042210668135,0.287769259423514,0.0101327869932483,0.0112673690739117,0.000988434168180427,0.0376389815905154,0.00112149963281783,0.229083983206405,0.00157557923005774
0.0452192709326166,0.0108130994831162,0.782427584188624,0.034172155384466,0.00059498095440012,0.116659601223328,0.00156606710640287,0.0077163531487958,0.000830887578250021
5.63927520869155e-10,0.000137760214028513,0.0814397352429873,4.93133215204365e-08,0.826751183355295,0.000518563717848375,0.0908458349394191,0.000211400923492647,9.54717296801021e-05
3.65548854157573e-07,7.77048078128195e-05,0.00389875705696351,2.1302612365965e-08,0.0934231547140431,0.000117239098942799,0.902356302327734,8.80190741284599e-05,3.84360689085861e-05
2.36292434935793e-09,9.9156977634927e-06,0.0162654259508889,3.79912231252587e-09,0.434280020808167,2.54397208633204e-05,0.548989926165385,0.000338854382690859,9.04111121941023e-05
8.56567184346865e-05,5.34850908469747e-05,0.788320505141259,7.28478123565042e-05,0.0123603284052396,0.173745569788811,0.0158342004924273,0.00952676541473352,6.41135891452366e-07
0.343026951802366,0.0184354652441641,1.67640586078405e-05,0.637093171595356,1.28969546407615e-08,0.000928078250892203,1.04654841943639e-10,0.000447610526419358,5.19455205848006e-05
1.52199676284236e-06,0.00263568041715799,0.000519170632227288,0.000148232627586879,6.7536854092412e-05,3.81750828217163e-07,2.50374157236046e-05,8.15407178512447e-06,0.996594284233835
6.09229190836398e-08,4.85642320569925e-05,0.653881722514812,5.78713115172344e-07,0.233116120280615,0.00173001688817047,0.10614283285041,0.005070573458999,9.53013890259703e-06
4.3557260366359e-05,0.00262661080229356,0.0063588476334733,8.66237931359661e-06,0.0100780732230484,5.5901425074892e-05,0.961243614696538,4.49735140545048e-05,0.0195397590658379
1.81220109252557e-09,5.17680757254971e-05,0.0185037721001142,1.20139145720601e-08,0.669947638687229,7.28914063724741e-05,0.311057849257727,0.000247828303416013,0.000118238343300205
0.633976810019053,0.0290743719842714,2.63255541781711e-05,0.335073771348684,1.47407927255202e-08,0.00060738325202273,3.00474519665982e-10,0.0011809371517334,6.03856487900358e-05
4.05075405830557e-05,0.00187494332018702,0.00948892525402254,4.59339863944194e-06,0.00535976298322638,2.17643561066287e-05,0.972841336054222,0.000162262597428105,0.0102059044955847
2.57865211423198e-07,0.000137331264879971,0.00845547968546126,1.29468977919442e-07,0.314934372771818,0.000331821162779697,0.675899493992396,0.000143422532135593,9.76912563394805e-05
9.250018880176e-07,0.00218768518227435,0.000442273399035396,0.000383121442336951,8.46551267745176e-05,7.65343682373246e-07,1.05456872903932e-05,2.62940320961839e-06,0.996887399413508
1.21082747392436e-07,7.20958541470464e-05,0.639675402718205,4.84842709771787e-07,0.212478483651067,0.00323141800698856,0.140355777867799,0.00417695407926494,9.26189707259659e-06
2.58275922821167e-05,0.000181315711893283,0.371601035110323,3.23587585637322e-05,0.383683817356273,0.115041442946324,0.0073740099301902,0.122026696662113,3.34959320383519e-05
2.17700130567269e-06,8.52473347111675e-05,0.806069344012426,8.83210191060443e-05,0.0221123278268191,0.00100786681924824,0.163692911151995,0.00305693600570743,0.00388486882868164
0.000524507064860824,0.000106753187039263,0.0544102939601712,0.00067076474004418,0.000995694429539498,0.922238321985348,1.89170116169083e-06,0.0210516904503612,8.24814743762517e-08
9.66216689551559e-10,6.30889521398749e-05,0.0960423623577155,2.11040871236631e-08,0.698450795615121,0.000235674168945489,0.204578188397122,0.000533237027488438,9.663141116337e-05
1.41087146952647e-05,2.57813837888827e-05,0.313294977404704,6.99068644445768e-05,0.00223675622324943,0.436235112270499,3.78903214165545e-06,0.248119394256656,1.73849821247654e-07
0.000888097297521381,0.000376853966459742,0.00191138606470822,0.00104289040746761,0.000256967031495122,0.884139771465226,1.88422960317827e-08,0.111383942094816,7.28300092404082e-08
0.0171614951857374,0.0212178563256368,0.0218136250731845,0.00616712161667102,5.01428700065485e-05,0.0856086635068557,2.09671979500546e-06,0.847930693809592,4.83048925200692e-05
5.07057829556603e-06,3.43479914395277e-06,0.0151402696203718,2.02361459954854e-05,0.000372346394833401,0.125536346201464,3.17105841682703e-07,0.858921960164045,1.89900101961991e-08
0.764278130202916,0.0170827969056554,1.53213456014652e-05,0.218103234599233,1.97714631712464e-08,0.000186168663951488,7.47808017541687e-09,0.000203734487460976,0.000130586545638671
0.0461322416655254,0.000986886357641382,3.13273170269282e-05,0.952326300104357,3.04165984618535e-08,0.000395148924971703,3.39518399285506e-10,4.48817026544502e-05,8.31831717059915e-05
0.967139878674023,0.0127637970555811,2.17705038145054e-05,0.0198651415510895,3.89422369178764e-09,4.52622471297698e-05,1.1362702496282e-08,0.000125897113627704,3.82375978097918e-05
0.00279189674121269,0.000839406488741555,6.50833443207049e-07,0.995996760041422,1.91444434183264e-09,0.000316816584009605,1.40044365767434e-13,4.74356506012449e-05,7.03174598563817e-06
0.387751053972508,0.058372392003335,0.00012476798966377,0.552691861195478,1.18135808467603e-08,0.00054997234883971,1.37206496100808e-10,0.000303618027473685,0.000206322511914255
0.967139878674023,0.0127637970555811,2.17705038145054e-05,0.0198651415510895,3.89422369178764e-09,4.52622471297698e-05,1.1362702496282e-08,0.000125897113627704,3.82375978097918e-05
0.924408709283494,0.0272396314933199,2.89146905681789e-06,0.0476789552372918,5.03395676198393e-09,5.63397148453538e-05,9.70302619884666e-10,0.000557685129690545,5.5781668041954e-05
1.99542522935153e-06,6.97325427992789e-06,0.0152581074355132,5.08438572300618e-05,0.00020678485899096,0.250015116582723,1.72668726887328e-08,0.734460145672113,1.5647048115823e-08
2.11869516786445e-05,0.000521694171012821,0.256149499727359,5.39976375006288e-06,0.16838425228271,0.0793872429658478,0.00414285139875529,0.491359621031268,2.82517076189159e-05
3.92270838248614e-05,5.1774706435477e-05,0.00871657838005895,3.13196374739224e-05,0.000617438170554659,0.155294611986338,4.98241200614054e-07,0.835248436435581,1.1535853206469e-07
4.28694699036509e-05,0.00330361027753644,0.60931545566442,0.000381504011658864,0.0427436698007254,0.0102513662100252,0.126929107071966,0.193959282426392,0.0130731350673729
5.07057829556603e-06,3.43479914395277e-06,0.0151402696203718,2.02361459954854e-05,0.000372346394833401,0.125536346201464,3.17105841682703e-07,0.858921960164045,1.89900101961991e-08
0.259658397279732,0.490162052762406,6.18119444793771e-05,0.236106013752205,3.90204911545309e-07,0.000275578507627942,7.18563710700762e-09,3.92290025044454e-05,0.0136965193604969
0.160032683463485,0.164822522584002,0.00143315868968454,0.622571966926087,6.71746300686352e-07,0.00588777395086335,8.82591436086141e-09,0.0429440167432129,0.00230719707044964
9.66284642902568e-06,0.000765523047011722,0.0187957127999393,9.28996859532592e-06,0.0108463666501293,5.58338319101877e-05,0.964092306798457,5.63677196094958e-05,0.00536893633791852
3.70910466148969e-10,2.8563263200405e-05,0.0555245107901094,1.22957681547987e-08,0.628715204934758,7.2680701931497e-05,0.315395270124415,0.000232052771727718,3.17047471799711e-05
2.27331087860392e-07,2.54934763837474e-05,0.00487971202239173,2.988685305487e-08,0.133234590544924,7.7491312297983e-05,0.861610986528579,0.000119585449469633,5.18834480143737e-05
0.00508809872761396,0.000678242285390487,0.00317830709365368,0.000304898984695876,0.000261556765545282,0.445257428832335,1.04893421176778e-06,0.54523032529763,9.30789233540717e-08
1.16138246173545e-09,3.9030082111171e-05,0.0392977295292359,4.88270512410879e-07,0.940488971049382,0.00242870417208523,0.00553921237027426,0.0120919670789028,0.000113896286113919
4.63916541166702e-10,8.10605990399035e-05,0.12401078338292,2.02545812425397e-08,0.794450942508523,0.00010273724341454,0.0807954273959372,0.000491944810700717,6.7083340966652e-05
0.88195477627127,0.0141223559831125,1.49145432430983e-05,0.102468652457887,1.78224566384827e-08,0.00015064859932891,5.88058592417598e-09,0.00121924823003242,6.93802120829757e-05
0.233255213178254,0.0460783274785145,2.34300585098047e-05,0.718902294352229,1.32995015254832e-08,0.000981268828784557,3.5931628316483e-11,0.000656246145420733,0.000103206622854468
0.97200540852528,0.00821666320556998,5.48834241708235e-05,0.019508397685913,1.25172972645594e-08,7.47056294847207e-05,9.88995571473569e-08,8.62609884658602e-05,5.35691242624561e-05
1.16286789174504e-07,3.21476145115312e-05,0.935160082921632,8.59765793032794e-06,0.00606991480212319,0.0518964516163059,0.000216963844044824,0.00661540398014159,3.21276521618576e-07
0.0125350323102925,0.0104657796634915,0.000521501719283949,0.952713537629834,2.32295472011866e-07,0.00263945584694922,3.75124685537109e-10,0.0206107826672347,0.000513677492317573
0.000510475160392215,0.0667181434219345,0.0597813097245912,0.00174903259054857,0.00225840344702838,0.0718681359873331,3.52319636955241e-05,0.795914140932853,0.00116512677162331
0.00308634086464014,0.00167350566459236,0.0453839724190644,0.00612370210648755,7.39383685978044e-05,0.069885923114929,3.39631464044054e-06,0.873744465287424,2.47558596249459e-05
0.000569190225126815,0.0344831469340883,0.00288277687223213,1.13318656328749e-05,0.50408740341991,0.0231250411448491,0.01578612927502,0.418732113562467,0.000322866700673776
5.07242403435473e-08,0.000127075663886402,0.964511049584131,6.77472811142993e-06,0.00725675256123403,0.0224396283124242,8.16214700114214e-05,0.00557687927673147,1.67679229949954e-07
0.947376405871476,0.00644058953356317,0.000112158265485741,0.0456589473719979,2.71151298472441e-08,8.52374830489441e-05,1.44639100594241e-07,0.000211246656212947,0.000115243063985032
0.893717588874151,0.0721523256011435,0.00013209123874846,0.0182093175189458,1.61254822543225e-06,2.20384644459013e-05,2.74022190398112e-05,0.000166673627040956,0.0155709499082593
0.893717588874151,0.0721523256011435,0.00013209123874846,0.0182093175189458,1.61254822543225e-06,2.20384644459013e-05,2.74022190398112e-05,0.000166673627040956,0.0155709499082593
0.784463108583515,0.0157013727544622,0.000237947080197681,0.198815410228821,5.42653087115133e-08,0.00029858566181505,1.88081791307146e-08,0.000200483034298864,0.000283019583401688
0.864842861851853,0.032742415563316,4.75241423616879e-05,0.101920312391637,1.49422167031565e-08,0.000110546149363425,3.14974358192109e-09,9.37231416460053e-05,0.000242598667862456
0.97601921069394,0.0153949023633372,1.00402596223557e-05,0.00847271271607181,3.10600442083947e-09,2.52726097073805e-05,1.56191504973089e-08,3.66027686481431e-05,4.12398635183458e-05
6.02433822515261e-05,0.000183521798990469,0.011631704159672,0.00139069280731029,0.00031752782772015,0.974629111889461,2.81843208829067e-08,0.0117871300052031,3.99450714321003e-08
0.843241060309918,0.148516403191721,1.07951686639232e-05,0.00315781765052229,1.82179389376345e-07,6.03439264263284e-06,2.73033464651557e-06,2.58269185780432e-05,0.00503914985391925
0.893717588874151,0.0721523256011435,0.00013209123874846,0.0182093175189458,1.61254822543225e-06,2.20384644459013e-05,2.74022190398112e-05,0.000166673627040956,0.0155709499082593
0.569213546520255,0.185892203892383,0.112932334161704,0.00710856627720635,0.00308952823469343,0.0300507471446946,0.0377322694572025,0.0502936630549607,0.00368714125690093
0.329773906569584,0.0215849643228959,0.224132487873078,0.104676808925588,0.000122463989517671,0.215857035703325,2.22964258510713e-05,0.103738332227891,9.17039622692475e-05
0.0610829228475269,0.872838780790843,5.73703302639147e-07,0.000366986117365196,2.29542754101517e-06,1.19362263549788e-06,5.63813897136162e-06,0.000191998412485856,0.0655096109393293
0.967283614411824,0.012067367012423,2.04048555026366e-05,0.0204180829964446,6.98861202984736e-09,2.97510945155766e-05,2.29557315874149e-08,9.08098536575416e-05,8.99398312886146e-05
0.700515015490968,0.156158661358968,1.71033868881716e-05,0.129078755940881,1.36986513289482e-06,9.7817348827924e-05,6.22292452896935e-07,0.000770648049969763,0.0133600062659099
0.830923275549339,0.00681772004149838,0.00012958307602689,0.16159981040116,4.54228035517906e-08,0.000229656457269741,8.72045653377555e-08,0.000123404876880291,0.000176416970456924
0.659906076999466,0.110595845792073,6.18404312938133e-06,0.22824725350779,6.68657814400791e-09,0.000275540931646161,1.11679356108961e-10,0.000878503591787654,9.0588335849123e-05
0.830923275549339,0.00681772004149838,0.00012958307602689,0.16159981040116,4.54228035517906e-08,0.000229656457269741,8.72045653377555e-08,0.000123404876880291,0.000176416970456924
0.36134025049185,0.0975568790072699,1.25736119764269e-06,0.540057710736285,6.89504039177431e-09,0.000593556087881583,2.82362944971631e-11,0.000366086464988829,8.4252927250893e-05
0.946236292351961,0.0183986261171101,1.30277727577662e-05,0.0351805112657169,5.82825874165966e-09,7.63376028711986e-05,1.02264557849618e-08,2.55931693292013e-05,6.95956655402324e-05
0.893717588874151,0.0721523256011435,0.00013209123874846,0.0182093175189458,1.61254822543225e-06,2.20384644459013e-05,2.74022190398112e-05,0.000166673627040956,0.0155709499082593
0.0411829742441395,0.00264974340766786,1.51745583152834e-06,0.955617246257539,1.51527984567185e-08,0.000407132465947266,1.8568867658603e-11,8.95246941112355e-05,5.18463033964006e-05
